,SPX,VIX,Curve-10,Curve-30,Curve-60,Curve-90,Curve-120,Curve-150,Curve-180,Vol-of-Vol,SPX-Vol,VIX-Vol,Skew
2014-09-03,1999.8,12.27,13.4749,13.9432885714,14.7645214286,15.3711428571,15.8980714286,16.4756428571,16.7963,0.63294,627362.0,292965.0,131.55
2014-09-04,1994.57,12.89,13.6999,14.1247542857,14.8529571429,15.4238,15.9430428571,16.5184571429,16.8213,0.633778333333,897604.0,471139.0,130.15
2014-09-05,2005.78,12.11,13.2749,13.75046,14.5243678571,15.1131178571,15.6623514286,16.2612714286,16.5463,0.619246666667,936161.0,372076.0,137.49
2014-09-08,2001.95,12.67,13.3278514286,13.88488,14.6460571429,15.16525,15.7126,16.2899607143,16.5215,0.621323333333,618920.0,309952.0,132.91
2014-09-09,1987.49,13.67,13.8914171429,14.3055885714,14.8781892857,15.3116607143,15.87328,16.4577714286,16.6715,0.644518333333,642104.0,468175.0,136.88
2014-09-10,1995.46,13.725,13.7849828571,14.1848685714,14.7781785714,15.242,15.7882457143,16.3505821429,16.5465,0.626451666667,651597.0,554884.0,130.53
2014-09-11,1995.66,12.89,13.7692628571,14.2405771429,14.8558464286,15.342875,15.8918485714,16.4755714286,16.6715,0.643925,753430.0,547008.0,132.72
2014-09-12,1983.88,13.54,14.2178285714,14.5891428571,15.1138714286,15.5240285714,16.0782142857,16.6363035714,16.7966,0.651323333333,1078250.0,828428.0,127.37
2014-09-15,1984.06,14.0,14.5599542857,14.95984,15.4486607143,15.7919107143,16.3438657143,16.8308071429,16.9216,0.666548333333,711039.0,723816.0,127.09
2014-09-16,1999.95,12.86,13.50852,14.19412,14.9138285714,15.4634142857,16.05846,16.6081928571,16.6973,0.65154,802914.0,1111174.0,126.81
2014-09-17,2002.31,12.42,14.2248,14.2248,14.8048892857,15.3562571429,15.9531885714,16.5647428571,16.6467,0.6299275,884836.0,522075.0,138.13
2014-09-18,2011.27,12.06,14.0748,14.0748,14.7477357143,15.3241,15.9662714286,16.5411571429,16.9817607143,0.609495,913206.0,418086.0,142.1
2014-09-19,2013.51,12.14,14.0498,14.0498,14.8209392857,15.3447914286,15.9655342857,16.5348714286,17.0461,0.602576666667,1051256.0,754556.0,146.08
2014-09-22,1995.76,13.72,14.525,14.525,15.2265571429,15.6514514286,16.2293371429,16.7617392857,17.1462,0.611195,848000.0,313883.0,139.85
2014-09-23,1988.14,14.33,14.9499,14.9713214286,15.5764535714,15.8992857143,16.4986,17.0456285714,17.3463,0.624923333333,668085.0,509316.0,132.46
2014-09-24,1998.58,13.45,14.6499,14.6963071429,15.3638285714,15.8691142857,16.4665321429,16.9880714286,17.322,0.610578333333,783085.0,600527.0,126.9
2014-09-25,1972.53,15.72,15.625,15.6651571429,16.0577821429,16.44936,16.9791071429,17.4193571429,17.6969,0.64738,1102272.0,787225.0,132.24
2014-09-26,1982.19,14.72,15.2499,15.3320285714,15.8836642857,16.2536257143,16.8246178571,17.3014392857,17.5468,0.643461666667,1020610.0,659939.0,130.49
2014-09-29,1977.11,15.99,16.0749,16.143575,16.4378321429,16.8201828571,17.3388142857,17.7642285714,17.9953,0.660676666667,718326.0,1050197.0,131.67
2014-09-30,1976.84,15.86,16.1498,16.2568571429,16.5958214286,16.9211371429,17.4172,17.8850821429,18.1217,0.66,811147.0,326623.0,127.73
2014-10-01,1948.17,16.86,16.7249,16.8293,17.1183321429,17.4191028571,17.8984,18.3707214286,18.5468,0.688696666667,1343876.0,614060.0,123.17
2014-10-02,1945.49,16.21,16.4499,16.5570071429,16.8568571429,17.24944,17.76865,18.1911428571,18.3728,0.67429,1278877.0,634950.0,125.35
2014-10-03,1967.78,14.66,15.3249,15.5703964286,16.1122535714,16.5673857143,17.1026571429,17.5626,17.7478,0.652221666667,1048089.0,747353.0,122.53
2014-10-06,1966.04,15.26,15.5249,15.7998,16.2602428571,16.7333257143,17.3035464286,17.7710642857,17.9214,0.664818333333,700967.0,487985.0,126.96
2014-10-07,1938.57,17.21,16.8499,16.9033107143,17.0404892857,17.4246885714,17.91085,18.2796285714,18.3971,0.701718333333,888165.0,593806.0,120.85
2014-10-08,1968.98,14.99,15.2249,15.5534142857,16.0247357143,16.5636428571,17.1146357143,17.51945,17.6465,0.666465,1235202.0,769244.0,128.08
2014-10-09,1932.85,18.61,16.9499,16.8587071429,16.8844535714,17.26924,17.7555714286,18.2041785714,18.3465,0.69215,1168169.0,1099551.0,123.58
2014-10-10,1912.47,20.52,18.9249,18.3301285714,17.8567714286,18.0822057143,18.4307357143,18.7849535714,18.8971,0.741601666667,1549105.0,1323801.0,130.82
2014-10-13,1880.34,23.47,21.3954285714,20.306,19.411225,19.4778142857,19.7270285714,19.8758285714,19.897,0.806873333333,1735394.0,1125152.0,130.36
2014-10-14,1879.72,23.63,21.6659428571,20.5763714286,19.6063857143,19.6102571429,19.7606,19.8792214286,19.8969,0.822021666667,1670119.0,1624598.0,127.78
2014-10-15,1868.23,24.76,21.6561178571,20.5309035714,19.6020107143,19.65876,19.8548785714,20.0249571429,20.0462,0.835856666667,2644378.0,1823948.0,111.31
2014-10-16,1863.74,25.62,21.8319571429,21.1172428571,20.1614285714,20.17834,20.3616642857,20.4408607143,20.4461,0.834046666667,1881236.0,1513430.0,127.97
2014-10-17,1890.64,21.88,20.7462571429,20.0316857143,19.2493071429,19.3480885714,19.5656142857,19.6891571429,19.6962,0.801083333333,1276048.0,762566.0,131.71
2014-10-20,1903.52,18.78,18.4998857143,18.6246,18.5456885714,18.8665171429,19.1867285714,19.3958,19.3958,0.769923333333,910888.0,1060988.0,120.62
2014-10-21,1939.36,16.44,16.707875,17.2075285714,17.4799628571,18.0365914286,18.5474,18.8209,18.8209,0.74266,1583136.0,1173681.0,129.18
2014-10-22,1929.45,18.17,18.3495,18.3459142857,18.3563628571,18.7843342857,19.100025,19.1709,19.1709,0.7144625,1206892.0,670511.0,127.04
2014-10-23,1952.57,16.57,17.3748,17.3962178571,17.6531857143,18.1241,18.5100785714,18.7171714286,18.9942,0.673173333333,1060222.0,899493.0,128.77
2014-10-24,1963.77,16.51,17.4748,17.4747857143,17.5731685714,18.0642357143,18.4834214286,18.6288142857,18.8943,0.688725,768612.0,464774.0,125.57
2014-10-27,1962.29,16.32,17.0247,17.06215,17.3414628571,17.8807857143,18.2652357143,18.4992285714,18.6943,0.673438333333,697000.0,146170.0,123.77
2014-10-28,1982.65,14.64,15.9248,15.9747428571,16.2994,16.8880428571,17.360275,17.6508142857,17.8704,0.647171666667,1148206.0,735619.0,127.56
2014-10-29,1983.78,14.56,16.0499,16.0819142857,16.3613285714,16.9250285714,17.3753857143,17.6860642857,17.8939,0.654386666667,1223364.0,459592.0,124.18
2014-10-30,1990.36,14.84,16.1999,16.2534357143,16.5981657143,17.19265,17.6439142857,17.9930535714,18.2197,0.669091666667,744298.0,349210.0,121.02
2014-10-31,2014.91,14.27,15.5749,15.7221821429,16.2467571429,16.9133285714,17.4211142857,17.7785,18.0205,0.652171666667,1760911.0,281770.0,124.75
2014-11-03,2015.09,14.91,16.0998,16.19965,16.6650771429,17.3247785714,17.8120357143,18.171875,18.3451,0.663128333333,950318.0,348126.0,124.64
2014-11-04,2011.49,14.99,15.7997,16.0405571429,16.6497714286,17.3199285714,17.77255,18.1247714286,18.2956,0.662846666667,657754.0,312388.0,124.19
2014-11-05,2022.05,14.48,15.5248,15.8959428571,16.6112371429,17.3021,17.7696714286,18.1537035714,18.32,0.661225,706971.0,284006.0,125.66
2014-11-06,2029.57,13.97,15.0248,15.4494964286,16.17194,16.8611,17.3869,17.8033428571,17.9457,0.645706666667,957156.0,241030.0,124.93
2014-11-07,2028.9,13.3,14.8248,15.29055,16.0348428571,16.7066607143,17.2154892857,17.6426107143,17.7707,0.632498333333,937110.0,304242.0,127.08
2014-11-10,2036.36,12.49,13.9373857143,14.6871,15.5736542857,16.3006357143,16.8083857143,17.3138214286,17.4206,0.60682,779149.0,451674.0,130.51
2014-11-11,2039.02,13.01,14.3052285714,14.8585142857,15.6415057143,16.3479321429,16.866375,17.3405464286,17.4206,0.612731666667,635750.0,399063.0,127.11
2014-11-12,2039.94,13.14,14.2855607143,14.8566321429,15.6064,16.3309857143,16.7976,17.2994142857,17.3706,0.623021666667,747373.0,398998.0,125.71
2014-11-13,2040.05,13.64,14.5962571429,15.2030428571,15.9185371429,16.63,17.146475,17.6441535714,17.6948,0.664553333333,1021267.0,385106.0,128.96
2014-11-14,2039.49,13.56,14.6060785714,15.2307928571,15.84506,16.5095428571,16.9904428571,17.4636785714,17.4957,0.647313333333,852698.0,431315.0,128.68
2014-11-17,2040.99,14.04,14.6070571429,15.2497,15.8492714286,16.5288428571,16.9829571429,17.4456,17.4456,0.645076666667,669988.0,341163.0,123.69
2014-11-18,2054.61,13.76,14.1605857143,14.9967342857,15.6607628571,16.4451714286,16.9225,17.4458,17.4458,0.637125,946420.0,625780.0,132.03
2014-11-19,2047.52,14.11,15.4246,15.4603142857,15.9960285714,16.6759035714,17.1396892857,17.5957,17.5957,0.6457275,825969.0,545968.0,124.66
2014-11-20,2052.59,13.74,15.2746,15.3495828571,16.0994114286,16.8488,17.3098642857,17.8410285714,18.1817428571,0.628786666667,914745.0,304258.0,136.35
2014-11-21,2063.19,14.925,14.9247,15.0475457143,15.9688885714,16.7892321429,17.2458,17.7025571429,18.0431,0.63042,1165413.0,388305.0,138.46
2014-11-24,2068.17,12.74,14.6247,14.86964,15.9100642857,16.7699285714,17.2879214286,17.72244,18.0675,0.637776666667,608653.0,248710.0,140.18
2014-11-25,2068.88,12.38,14.4496,14.7581028571,15.895675,16.7878714286,17.33465,17.8415857143,18.1183,0.635981666667,604721.0,204141.0,126.27
2014-11-26,2071.71,12.21,14.2246,14.59738,15.8135142857,16.7556857143,17.2970857143,17.7915142857,18.0933,0.637741666667,660940.0,286906.0,139.86
2014-11-28,2067.56,13.33,14.8247,15.17032,16.0957214286,16.8521285714,17.3595214286,17.8235828571,18.0685,0.641785,748858.0,252420.0,131.89
2014-12-01,2054.44,14.08,15.4749,15.86478,16.6744071429,17.3155321429,17.7811321429,18.1702857143,18.3688,0.678915,714272.0,410498.0,127.95
2014-12-02,2065.65,13.03,14.3748,14.9959714286,16.1544142857,16.9306428571,17.40975,17.8624,18.1189,0.660351666667,589330.0,528253.0,121.64
2014-12-03,2075.53,12.29,14.0248,14.6760914286,15.7834285714,16.554625,17.1161071429,17.5283828571,17.7198,0.66095,702077.0,496516.0,134.44
2014-12-04,2069.36,12.65,14.0999,14.8282285714,15.9636428571,16.7114,17.2583571429,17.6762228571,17.8691,0.666151666667,770238.0,324987.0,128.73
2014-12-05,2072.0,12.14,13.7499,14.6111742857,15.853925,16.6301214286,17.1913392857,17.5989971429,17.7691,0.67117,1139442.0,573737.0,131.41
2014-12-08,2059.85,14.1,14.4913142857,15.3196,16.3706,17.0608571429,17.5679285714,17.9453171429,18.0927,0.709308333333,894464.0,418615.0,137.62
2014-12-09,2057.915,15.05,14.79476,15.49436,16.4345107143,17.0532785714,17.552125,17.9309228571,18.0669,0.724445,850959.0,517579.0,136.69
2014-12-10,2029.365,18.26,16.9068828571,17.1207685714,17.5542642857,17.9195857143,18.29105,18.5913885714,18.6924,0.772681666667,947215.0,871423.0,130.88
2014-12-11,2039.04,18.55,17.9727114286,18.0867685714,18.3357678571,18.666925,18.99285,19.2226,19.2932,0.818311666667,888881.0,818205.0,130.73
2014-12-12,2008.76,21.4,19.5641428571,19.4211142857,19.4565285714,19.5770857143,19.8537285714,19.9681342857,19.993,0.881838333333,1500307.0,1351189.0,131.47
2014-12-15,1993.38,22.48,19.2184571429,18.8896,19.0408892857,19.2761214286,19.5844678571,19.7577485714,19.7914,0.883971666667,1267741.0,851720.0,135.12
2014-12-16,1979.01,23.41,22.07556,20.13236,19.5918285714,19.6442142857,19.8455,20.0135,20.0415,0.884128333333,1220852.0,1389145.0,131.21
2014-12-17,2014.06,19.64,17.7495,17.7495,18.0393214286,18.2658964286,18.7013085714,18.8695657143,18.892,0.7780975,1368270.0,980596.0,125.48
2014-12-18,2053.455,17.35,17.2244,17.2244,17.6881285714,17.9226,18.28588,18.51808,18.7305892857,0.721946666667,1496631.0,596842.0,126.24
2014-12-19,2075.39,16.32,16.8997,16.8997,17.4293821429,17.6119142857,18.0104171429,18.1575885714,18.4391,0.703663333333,1496196.0,358164.0,138.63
2014-12-22,2077.69,15.34,16.1747,16.1747,16.9255642857,17.3289142857,17.7112171429,17.92665,18.2601,0.692365,775652.0,345208.0,136.61
2014-12-23,2084.16,14.83,16.1247,16.15415,17.0000535714,17.502875,17.9444,18.2583285714,18.4862,0.693866666667,766921.0,244453.0,136.93
2014-12-24,2081.77,14.37,16.1749,16.2266714286,16.9602714286,17.4356,17.9248028571,18.2307642857,18.5613,0.695175,446146.0,78952.0,135.65
2014-12-26,2090.545,14.76,16.0499,16.1641571429,16.9406214286,17.4020285714,17.8425571429,18.1922,18.4153,0.696665,816888.0,143207.0,135.03
2014-12-29,2092.83,15.33,16.0748,16.23095,16.8436892857,17.3340428571,17.7497257143,18.0521428571,18.264,0.692876666667,616863.0,224221.0,127.6
2014-12-30,2082.3,16.02,16.4997,16.6638714286,17.2257285714,17.6687857143,18.04466,18.362675,18.5636,0.701623333333,901382.0,283034.0,136.39
2014-12-31,2065.12,19.23,18.1247,18.1887928571,18.3629142857,18.5959857143,18.8369714286,18.9800357143,19.1385,0.750695,979603.0,322497.0,133.84
2015-01-02,2058.25,17.78,17.7498,17.8675392857,18.1422642857,18.3960321429,18.6674085714,18.9365,19.0917,0.749933333333,1091145.0,351528.0,128.66
2015-01-05,2022.79,20.26,19.0498,19.12465,19.2277857143,19.3929357143,19.5998142857,19.77375,19.842,0.804865,1168719.0,497355.0,127.79
2015-01-06,2011.14,20.38,19.1498,19.1228535714,19.1599107143,19.3339678571,19.51616,19.6790571429,19.7421,0.790081666667,1144883.0,519568.0,125.27
2015-01-07,2023.98,19.64,19.0749,19.0318142857,19.0313214286,19.209,19.3501257143,19.5154285714,19.5929,0.774435,951279.0,452027.0,123.56
2015-01-08,2059.31,17.26,17.7249,17.7854928571,17.9430428571,18.260925,18.5603914286,18.8143928571,18.894,0.720036666667,1062550.0,444657.0,124.77
2015-01-09,2049.56,17.29,18.2499,18.3461357143,18.5065285714,18.7843857143,19.0013457143,19.171625,19.2191,0.747655,1013800.0,254187.0,121.69
2015-01-12,2028.16,19.55,19.5498857143,19.5496,19.5080178571,19.6766785714,19.73472,19.9007785714,19.9431,0.785138333333,592030.0,285214.0,121.09
2015-01-13,2026.57,20.13,19.9534428571,19.7388714286,19.6097857143,19.7838785714,19.87642,19.9764178571,19.9939,0.785845,870073.0,493112.0,122.2
2015-01-14,2009.49,21.87,21.0034285714,20.3602857143,19.9310178571,19.8976428571,19.8957771429,20.022,20.0431,0.791993333333,1090405.0,801160.0,132.66
2015-01-15,1998.87,22.44,21.1641142857,20.6101857143,20.1276,20.0981,20.0963857143,20.1834214286,20.1939,0.820306666667,1106493.0,712251.0,120.77
2015-01-16,2016.45,21.59,20.683775,20.219275,19.8839392857,19.9981514286,19.9966942857,20.0876857143,20.0947,0.785571666667,1143175.0,676955.0,131.39
2015-01-20,2023.805,19.89,20.0749035714,20.0702178571,19.95445,20.0122142857,20.0963,20.0941,20.0941,0.79354,641504.0,896981.0,123.63
2015-01-21,2032.82,19.04,19.2998,19.3122642857,19.5027285714,19.7115285714,19.896225,19.8942,19.8942,0.7100375,845299.0,679101.0,134.3
2015-01-22,2062.38,16.64,18.0247,18.0567892857,18.3910214286,18.73802,18.916,19.2005857143,19.4337285714,0.662335,924106.0,432623.0,139.13
2015-01-23,2054.175,16.41,18.3247,18.3496714286,18.5797071429,18.9134114286,19.07905,19.3769714286,19.567,0.676013333333,1157369.0,769971.0,132.09
2015-01-26,2054.155,15.98,17.6747,17.78085,18.2356178571,18.6249771429,18.8997642857,19.1797057143,19.4666,0.671406666667,623300.0,272652.0,135.02
2015-01-27,2034.04,17.73,18.1998,18.2711428571,18.5921071429,18.97672,19.258875,19.4396142857,19.6413,0.684273333333,696067.0,289669.0,128.43
2015-01-28,2004.22,20.16,20.0748,19.9863107143,19.8777964286,20.0352,20.1533142857,20.3506857143,20.4909,0.732811666667,813102.0,337985.0,123.76
2015-01-29,2021.92,19.03,19.3248,19.2443,19.2169142857,19.43292,19.6097142857,19.8570457143,19.9922,0.717953333333,1146705.0,377978.0,130.45
2015-01-30,1998.75,21.78,21.1999,20.8952785714,20.4242214286,20.4231714286,20.4483071429,20.5798142857,20.7418,0.747998333333,1166549.0,424366.0,125.36
2015-02-02,2019.81,19.71,20.3749,20.1373,19.9566142857,20.0244485714,20.0938857143,20.2312,20.344,0.748748333333,831065.0,409690.0,129.98
2015-02-03,2047.815,17.44,18.9748,19.1086214286,19.3913821429,19.5937028571,19.75995,19.9368942857,20.044,0.725136666667,950064.0,360615.0,129.78
2015-02-04,2042.13,17.68,19.2499,19.3784142857,19.6193142857,19.7991428571,19.9400142857,20.1176628571,20.245,0.727175,641592.0,474072.0,126.2
2015-02-05,2062.335,16.95,18.4749,18.7934678571,19.2538607143,19.49376,19.6440857143,19.82454,19.9449,0.724988333333,805172.0,284932.0,127.54
2015-02-06,2050.63,18.57,19.9999,20.0801285714,20.2316285714,20.2894228571,20.3580428571,20.5036971429,20.5938,0.75823,1491067.0,532006.0,125.62
2015-02-09,2047.73,18.59,19.7338178571,19.912175,20.2004107143,20.2846428571,20.4044857143,20.5388228571,20.5932,0.768983333333,763008.0,240501.0,129.85
2015-02-10,2070.58,16.97,18.4534571429,18.9890285714,19.5139,19.7410742857,19.909775,20.1089828571,20.1936,0.73476,691494.0,357387.0,126.51
2015-02-11,2069.3,17.15,18.7918428571,19.2381285714,19.6397892857,19.8475542857,19.9761142857,20.2009942857,20.2944,0.730855,660454.0,335016.0,128.39
2015-02-12,2087.215,15.35,17.0570142857,18.0925857143,18.7637071429,19.03868,19.3436964286,19.5736428571,19.6443,0.71512,912653.0,701184.0,129.95
2015-02-13,2095.235,14.98,16.9061964286,18.0309821429,18.5853178571,18.8475914286,19.1333285714,19.48596,19.5945,0.7107,1077086.0,525143.0,126.04
2015-02-17,2097.285,15.82,16.8936535714,18.2148678571,18.6543228571,18.9535514286,19.2222,19.5413142857,19.5945,0.72223,771806.0,650975.0,127.42
2015-02-18,2097.555,15.81,18.0497,18.09075,18.6614514286,18.9393371429,19.2306942857,19.4855228571,19.5195,0.6841225,1113782.0,547839.0,127.42
2015-02-19,2097.255,15.31,17.6997,17.7853928571,18.5600857143,18.9236,19.3170514286,19.6148228571,19.689825,0.664208333333,1004895.0,251068.0,131.3
2015-02-20,2109.795,14.42,16.8498,16.9854714286,17.9065057143,18.4361464286,18.8041457143,19.1236028571,19.292,0.654303333333,913846.0,426189.0,125.24
2015-02-23,2107.51,14.74,17.0749,17.312325,18.1657457143,18.6268571429,19.0151085714,19.3495357143,19.4909,0.657218333333,609836.0,252963.0,134.66
2015-02-24,2117.31,13.55,16.2248,16.5318571429,17.4849571429,18.0153142857,18.39162,18.68695,18.9164,0.629253333333,906053.0,420369.0,136.26
2015-02-25,2112.495,14.0,16.4248,16.8023821429,17.7642485714,18.1877285714,18.51338,18.8385607143,18.9924,0.650718333333,841547.0,598900.0,136.33
2015-02-26,2110.805,14.04,16.1998,16.6818,17.7119142857,18.11685,18.4866342857,18.7731857143,18.9423,0.661603333333,574513.0,276106.0,126.2
2015-02-27,2104.265,13.86,16.1498,16.6702571429,17.6414457143,18.0091428571,18.3218142857,18.6142607143,18.8174,0.653008333333,971050.0,225490.0,126.4
2015-03-02,2116.705,12.92,15.4749,16.24975,17.2644171429,17.6962071429,18.0619057143,18.3669857143,18.5437,0.64079,603527.0,334166.0,126.01
2015-03-03,2106.86,13.87,15.8499,16.5864535714,17.4431285714,17.8024857143,18.13256,18.4508214286,18.6187,0.645158333333,644755.0,419455.0,123.09
2015-03-04,2098.675,14.33,15.7499,16.6641285714,17.5554114286,17.8769535714,18.1729142857,18.4420642857,18.5689,0.663553333333,695161.0,257026.0,127.89
2015-03-05,2101.39,14.07,15.4749,16.5220392857,17.41658,17.72385,18.0188685714,18.2891857143,18.3941,0.649303333333,508042.0,250596.0,127.26
2015-03-06,2067.94,15.7,16.3749,17.2908428571,17.9425,18.1563678571,18.3691628571,18.5703857143,18.6689,0.679506666667,1268072.0,356773.0,124.65
2015-03-09,2080.345,14.97,15.9339214286,17.11235,17.7381085714,17.9451214286,18.1539571429,18.36295,18.4429,0.654905,572131.0,180738.0,124.16
2015-03-10,2049.765,16.29,16.7766571429,17.7942285714,18.2707228571,18.4673392857,18.71662,18.9437857143,19.0175,0.685343333333,1150854.0,394454.0,123.53
2015-03-11,2041.83,17.04,17.42575,18.26475,18.6169285714,18.7981142857,19.0033085714,19.1542142857,19.1924,0.700538333333,797248.0,378478.0,123.72
2015-03-12,2065.84,15.36,16.1284142857,17.2709857143,17.8705571429,18.18575,18.42694,18.6470714286,18.7175,0.671873333333,710930.0,438389.0,121.53
2015-03-13,2050.56,16.03,16.8159,17.7799,18.3098285714,18.5998428571,18.8000971429,18.9865464286,19.0418,0.686458333333,1024825.0,313162.0,120.6
2015-03-16,2079.405,15.57,16.4356,17.3996,17.7844571429,18.0926178571,18.3891228571,18.6220642857,18.664,0.676446666667,745712.0,327400.0,122.83
2015-03-17,2075.69,15.79,16.3149535714,17.3664171429,17.8799314286,18.2023642857,18.45878,18.679,18.714,0.672863333333,545763.0,410143.0,125.44
2015-03-18,2098.92,13.89,16.6247,16.6718142857,17.3785285714,17.7614357143,18.1019428571,18.3601142857,18.3918,0.6250725,1176435.0,632466.0,128.51
